tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt,tweetSource,tweetCreated,userID,userScreen,userName,userCreateDt,userDesc,userFollowerCt,userFriendsCt,userLocation,userTimezone
8.25E+17,@GustavoArellano President Donald Trump to publish weekly list of crimes committed by immigrants | The Independent https://t.co/aTT5KhRjuc,0,0,twicca,1/27/2017 0:50,458603709,simplyhowitis,Steve Myers,1/8/2012 19:05,"Dedicated to causes, businesses, services, and people I like",195,386,Detroit,Eastern Time (US & Canada)
8.25E+17,"RT @Newshub_Ireland: Geert Wilders: 'Dutch Donald Trump,' A Surge In Popularity Before March Elections https://t.co/s0zJBJLWCb #Brexit",11,0,Twitter for Android,1/27/2017 0:50,1522753381,yakyennej,Kay Jenney Patriot,6/16/2013 17:26,Freelance writer and photographer. Former award-winning newspaper reporter. President Trump supporter ! Never Hillary,2683,4358,"Florida, USA",
8.25E+17,RT @washingtonpost: Subscribe to Can He Do That? A Washington Post podcast about Donald Trump's unprecedented presidency. https://t.co/CBBr…,159,0,Twitter for iPhone,1/27/2017 0:50,2373241146,sayitlikeitis6,Keep it Classy,3/5/2014 5:57,I'll say it like it is.,8,41,,Central Time (US & Canada)
8.25E+17,RT @HeathaT: Donald Trump is building a wall on the Mexico border as undocumented crossing hits a 40-year low https://t.co/S0q2VwDv9M https…,5667,0,Twitter for Android,1/27/2017 0:50,22059051,AnDon5423,Drew,2/26/2009 20:44,"I would rather be in South Florida, Caribbean, or España. Sports fanatic. #CanesFam #GeauxTigers",150,299,Nasti Nati,America/New_York
8.25E+17,"How Donald Trump, Theresa May are the 2017 version of '80s power couple Reagan-Thatcher https://t.co/TdDsKTbwkQ",0,0,Facebook,1/27/2017 0:50,24784862,wilkie4,Cindy Wood Wilkerson,3/16/2009 22:31,"Christian, Reagan conservative & pol activist, #teaparty. Our Founders got it right! Retweets do not mean endorsement #MAGA #tcot  #CCOT #SGP",2473,2879,Mississippi,Central Time (US & Canada)
8.25E+17,RT @sjredmond: Mexican president cancels his scheduled meeting with Trump. Resistance doesn't end at the US border.Trump meet world https:/…,250,0,Twitter Web Client,1/27/2017 0:50,20733757,SupermanHotMale,Tim,2/13/2009 0:03,"Twitter, I love it!!!",291466,268494,"Cocoa Beach, Florida",Eastern Time (US & Canada)
8.25E+17,"RT @imraansiddiqi: Remember when I said ""fascism is only a heartbeat away?""
Update: It's here.
https://t.co/bRyCfmPRin https://t.co/YTVvj2d…",724,0,Twitter for iPhone,1/27/2017 0:50,279351440,Dis_CT,Bill,4/9/2011 3:07,"Peace, Love, Equality",245,580,"Connecticut, USA",
8.25E+17,RT @politico: Tech experts: @seanspicer is not butt-tweeting America https://t.co/vIuSDkGVhx via @Patrick_C_Reis https://t.co/wyagxufi5r,41,0,Twitter Web Client,1/27/2017 0:50,259114219,dms1485,D Schmitt,3/1/2011 4:42,"""We will not be driven by fear into an age of unreason."" - Edward R Murrow",142,594,,
8.25E+17,RT @TheDemocrats: It's time for Donald Trump to stop thinking about his personal fortune and instead focus on helping American workers. htt…,502,0,Twitter for iPhone,1/27/2017 0:50,24435351,kboyhan,kathy boyhan,3/14/2009 21:44,,43,178,,
8.25E+17,"RT @mehdirhasan: ""Trump ushers in a new era of kakistocracy: government by the worst people"" - my new column for @NewStatesman:
https://t.c…",356,0,Twitter for Android,1/27/2017 0:50,38618539,Tideland23,Amelia Fischer,5/8/2009 6:08,"I'm a widow with a life journey, a yogi, a violinist; and a lover of art, books, games, TV and movies.",216,955,,Pacific Time (US & Canada)
8.25E+17,Donald Trump used a Gmail address to secure @POTUS - The Verge https://t.co/6WJiYQqe89,0,0,OS X,1/27/2017 0:50,310567430,jeff_jasper,Jeff Jasper,6/4/2011 0:01,Digital FX Supervisor and CTO at New Deal Studios.,102,24,Los Angeles,Pacific Time (US & Canada)
8.25E+17,"RT @FoxNews: President Donald #Trump said the number of people on welfare is ""out of control"" during his speech at the GOP retreat in Phill…",439,0,Twitter for iPhone,1/27/2017 0:50,15450833,dayliu,David Liu,7/16/2008 5:20,,90,71,USA,Pacific Time (US & Canada)
8.25E+17,RT @CNNPolitics: CNN's @jaketapper fact-checks President Trump's claims on voter fraud https://t.co/qz7mXhRNNd https://t.co/C55UBz5WJU,431,0,Twitter for iPhone,1/27/2017 0:50,37756045,MSchornheuser,Ice Storm Schorny,5/4/2009 20:49,https://t.co/MDFZ6N621j.,407,898,"Saint Louis, MO",Central Time (US & Canada)
8.25E+17,RT @TheDemocrats: It's time for Donald Trump to stop thinking about his personal fortune and instead focus on helping American workers. htt…,502,0,Twitter for iPhone,1/27/2017 0:50,45484132,jeannie56,Jean Bub,6/8/2009 2:46,,13,20,,
8.25E+17,"#Trump told #MSNBC that #wall #constructions starts within few months. Nope. MUCH longer, thank god. https://t.co/QDkTG2RHH4",0,1,Twitter Web Client,1/27/2017 0:50,384953378,MaryCummins1,Mary Cummins,10/4/2011 16:30,"OFFICIAL. Mary Cummins, Real Estate Appraiser, Wildlife Rehabilitator, Author, Speaker in Los Angeles, California http://t.co/ui4vW0ocJ3",1569,2193,"Los Angeles, California",Pacific Time (US & Canada)
8.25E+17,RT @lhfang: ha Howard Dean blurbs a Donald Trump press release praising Trump's appointment of an official at Dean's lobby firm https://t.c…,90,0,Twitter for Android,1/27/2017 0:50,140550960,mjvolzer,Mark Volzer,5/5/2010 20:01,,137,333,,
8.25E+17,"RT @VersaceBarstool: RT @IssaScam:""DONALD TRUMP IS BUILDIN WALLS ?🤔
SOME OF YOU LADIES SHOULD HOLLA AT HIM 🤷🏾‍♀️"" https://t.co/hEkrVGpowv",1,0,Twitter for iPhone,1/27/2017 0:50,100306054,IssaScam,A Boogie,12/29/2009 19:53,"Myself in five years, that's the only one ahead of me | #CAU Alum",3721,3315,"East Flatbush, Brooklyn",Central Time (US & Canada)
8.25E+17,"We've noticed, @ABC. CALL HIM OUT ON HIS BS! Trump can’t come to terms with popular vote loss, ABC interview reveals https://t.co/VrHi6HyUQA",2,3,Twitter Web Client,1/27/2017 0:50,40601473,redhed67,Gina,5/17/2009 3:41,"Progressive. Activist. Passionate and Bold. I *heart* PBO. Please follow back! If I don't follow back right away, hang in there! P.S. RWNJs will be blocked.",10735,10116,Haunting the GOP's nightmares.,Atlantic Time (Canada)
8.25E+17,RT @CNNPolitics: Big city mayors are confident their status as sanctuary cities is secure https://t.co/RINzikvvAB https://t.co/owsu6qwlxg,42,0,Twitter for iPhone,1/27/2017 0:50,52849144,taratuttle,Tara Tuttle,7/1/2009 20:59,"Lit & gender studies prof, interfaith feminist, social justice advocate, identical twin of @CaraTuttleBell, and ewok-mama to Wicket.",659,1452,,Eastern Time (US & Canada)
8.25E+17,RT @LianeCarter: Carl Bernstein: Republican leaders privately questioning Donald Trump’s mental state https://t.co/aLa9aAiukg via @PalmerRe…,36,0,Twitter for iPad,1/27/2017 0:50,1154279222,srikki03,R,2/6/2013 15:12,,179,204,,
8.25E+17,RT @PalmerReport: Donald Trump ordered National Park Service to lie about inauguration crowd size; it refused https://t.co/QloCgKUNJC,41,0,Twitter Web Client,1/27/2017 0:50,33980127,RobynRaymer,Robyn Raymer,4/21/2009 17:53,I'm a freelance educational writer. Dog and cat servant. Jane Austen lover. Anne Tyler and Gish Jen admirer. Elizabeth Enright disciple. @SleepingGiants,321,695,"Albany, CA",Pacific Time (US & Canada)
8.25E+17,"RT @keithboykin: If your faith allows you to believe that Donald Trump is a God-fearing Christian and Barack Obama wasn't, your faith is wh…",35022,0,Twitter Web Client,1/27/2017 0:50,18351160,tinshed,Paul Hellyer,12/24/2008 4:47,"Middle-class, middle-aged - Caught in the middle. Interested in New Zealand politics and all things Hungarian. And other stuff.",120,184,"Wellington City, New Zealand",Wellington
8.25E+17,"RT @nytimes: U.S. allies brace for life with Donald Trump, while Britain grapples with EU exit https://t.co/KCqGVTzCSx",86,0,Twitter for Android,1/27/2017 0:50,2942350671,MaryGoettsch,Mary Kay Goettsch,12/26/2014 17:02,"Retired, living in Orlando, FL.",17,141,,
8.25E+17,"RT @imraansiddiqi: Remember when I said ""fascism is only a heartbeat away?""
Update: It's here.
https://t.co/bRyCfmPRin https://t.co/YTVvj2d…",724,0,Tweetbot for iΟS,1/27/2017 0:50,62560140,RubiPTHearts,Rubi Perez T,8/3/2009 16:54,Host of the Rambling With Friends Podcast! Check out the blog; link somewhere. 😉 Snapchat: RubiPTHearts #Feminist #Spinster #FieldSlave,160,111,East Los Angeles ,Pacific Time (US & Canada)
8.25E+17,"RT @TravelingUS: MUST READ @WomensMarch ""We Are Running Out of Ways to Say That President Trump Is a Dangerous, Delusional Lunatic""  https:…",15,0,Twitter for Android,1/27/2017 0:50,61273660,dawn41764,dawn spriggs,7/29/2009 19:25,"have to work to make my country strong again, it's going to be a long road ,",145,161,phoenix arizona,Pacific Time (US & Canada)
8.25E+17,"RT @RealJack: The only thing that will last from Obama's legacy?

Helping give Donald Trump the White House and Republicans Congress. https…",52,0,Twitter Web Client,1/27/2017 0:50,2863451998,wwbrrt,William,11/6/2014 5:47,"Writer; musician; illustrator, budding author of children's books, Inventor. Freedom, justice and the civilized way. Canadian For America. I back the Blue!",1601,3868,,Pacific Time (US & Canada)
8.25E+17,Donald Trump is a lame version of Bill the Butcher from Gangs Of New York.,0,0,Twitter for Android,1/27/2017 0:50,2528018855,willennis414,NYR 31-17-1,5/4/2014 12:18,#NYR #NYG #NYY #RBNY Chelsea FC #USMNT #DieMannshaft,1240,2381,NJ,
8.25E+17,"RT @GStuedler: Donald Trump can’t come to terms with his popular vote loss, ABC News interview reveals 
https://t.co/2YHU290CKS",3,0,Twitter for iPhone,1/27/2017 0:50,7.97E+17,JenniferNail3,Jenny Nail,11/11/2016 23:40,"Small town, oldest and middle sister...goes without saying (most of the time). #TheResistance #DemForce #PhoenixRising",1018,1341,"Indiana, USA",
8.25E+17,RT @CNNPolitics: CNN's @jaketapper fact-checks President Trump's claims on voter fraud https://t.co/qz7mXhRNNd https://t.co/C55UBz5WJU,431,0,Twitter for iPhone,1/27/2017 0:50,525698471,13JustAFan,Lisa 2016,3/15/2012 19:56,,21,170,"Maryland, USA",Eastern Time (US & Canada)
8.25E+17,There's a Tiny Problem With the Inauguration Photo President Trump Wants to Hang In the Press Hall… https://t.co/C04pRAuxY3,0,1,SocialFlow,1/27/2017 0:50,22150977,redbookmag,REDBOOK,2/27/2009 15:34,"Style, beauty, health & home. Follow redbookmag on Snapchat✨",61424,1644,"New York, NY",Eastern Time (US & Canada)
8.25E+17,"RT @Delo_Taylor: US State Department's entire senior management staff quits as Rex Tillerson takes up post. #IntelGroup
https://t.co/Uvg0EA…",83,0,Twitter for iPhone,1/27/2017 0:50,2179655522,DJShereKhan,DJ Shere Khan,11/7/2013 8:36,Proud Chicano. DJ/Producer. Crate Digger. HipHop Head. Writer. Activist. Revolutionary Mind. Black & Brown Unity.,686,933,Aztlán,
8.25E+17,"RT @FoxNews: President Donald #Trump said the number of people on welfare is ""out of control"" during his speech at the GOP retreat in Phill…",1134,0,Twitter for iPhone,1/27/2017 0:50,7.74E+17,graywolflc1,Liza Cooper,9/9/2016 21:02,,29,199,,
8.25E+17,"RT @imraansiddiqi: Remember when I said ""fascism is only a heartbeat away?""
Update: It's here.
https://t.co/bRyCfmPRin https://t.co/YTVvj2d…",724,0,Twitter for Android,1/27/2017 0:50,8.24E+17,annlc1024,Linda Torres,1/24/2017 18:09,,8,69,,
8.25E+17,"RT @SarahLerner: As Donald Trump closes our borders to refugees, remember that Hillary Clinton sent this email: https://t.co/BcUoKJr02X",23119,0,Twitter for iPhone,1/27/2017 0:50,1196845039,IittIewhitelie,jade,2/19/2013 11:52,,3662,98,,Hawaii
8.25E+17,RT @MarkSimoneNY: Donald Trump obviously doesn't understand how government works - he's working at breakneck speed and getting things done.,479,0,Twitter for iPhone,1/27/2017 0:50,551189419,Gmack555,GMack,4/11/2012 17:53,"Husband, Father, Avid Golfer, Professional Salesperson, Love God, Country and the right to be free!",1030,1388,,Eastern Time (US & Canada)
8.25E+17,"RT @immigrant4trump: President Trump’s Approval Rating Jumps To 59% (Rasmussen Reports, Jan 26 Poll) #Maga #Trump https://t.co/T95o5tXD0W",164,0,Twitter for iPhone,1/27/2017 0:50,33818859,Ace__of__Hearts,Ace of Hearts,4/21/2009 5:01,"Those are my principles, and if you don't like them ... I have others.
- Groucho Marx",623,405,Home to the Black Aces,Mountain Time (US & Canada)
8.25E+17,"RT @JamesMartinSJ: Stirring up hatred against one group is evil: ""Trump to publish weekly list of crimes committed by immigrants"": https://…",110,0,Twitter for iPhone,1/27/2017 0:50,127413962,davidhastweets6,David Gonzalez,3/29/2010 3:43,"Lover of God, music, food, sports & awkward situations. I get irrationally happy & unhappy over CLE sports. Opinions are mine (yes I actually have to say that).",489,392,"Brooklyn, NY",Eastern Time (US & Canada)
8.25E+17,Repubs 'openly questioning Donald Trump's emotional stability' https://t.co/lhYmZR7Vy9 #DangerousTrump #DangerousTrump,0,0,Twitter Web Client,1/27/2017 0:50,514586328,MistyFieldsLV,Misty Fields,3/4/2012 17:54,"In anthropology, we explore our shared humanity. We can change our world through understanding one another. My research focuses on women's health & agriculture.",373,410,Las Vegas,Pacific Time (US & Canada)
8.25E+17,@foodandwine Donald trump,0,0,Mobile Web (M5),1/27/2017 0:50,4224505999,CharleneWittli1,Charlene Wittlieff,11/13/2015 14:45,,3,47,"Wisconsin, USA",
8.25E+17,"RT @FoxNews: Trump Strategist Bannon: Media Should 'Keep Its Mouth Shut'
https://t.co/BYqb4R1cJu",489,0,Twitter for iPhone,1/27/2017 0:50,2859077261,cmomedical,Chris M. Odierna,11/3/2014 16:30,I used to be a big deal.....but that was then and this is now....,91,304,"Sarasota, FL",
8.25E+17,"Some in the audience chuckled at his comment, but his statement caused several levels of confusion. https://t.co/jMUggdQHdA #BSAFunds #Mer…",0,0,IFTTT,1/27/2017 0:50,7.67E+17,BSAFunds,Blue Streak Advances,8/20/2016 5:45,"Get approved for a Merchant Cash Advance in 2 hours. Even if you have bad credit, or have been denied by 
your bank. Apply Today!  #BSAFunds",21608,1120,United States,Pacific Time (US & Canada)
8.25E+17,RT @politico: Tech experts: @seanspicer is not butt-tweeting America https://t.co/vIuSDkGVhx via @Patrick_C_Reis https://t.co/wyagxufi5r,41,0,TweetDeck,1/27/2017 0:50,15850297,fox7austin,FOX 7 Austin,8/14/2008 13:47,"Get the Austin Edge 24/7 from FOX 7 NEWS on air, online & on Facebook. Click here to LIKE us, https://t.co/DXIOxyEXvr.",103042,706,"Austin, TX",Central Time (US & Canada)
8.25E+17,RT @abrew69: I WAS READY LAST THURSDAY BUT THAT STUPID ASS NOODLE HEAD DONALD TRUMP GOT GREYS PUSHED BACK A WEEK LATE https://t.co/X08EHnY6…,2,0,Twitter for iPhone,1/27/2017 0:50,450022284,CaitlynMarieXoX,Caitlyn Gannon,12/29/2011 19:41,| the carousel never stops turning | 19 | Nursing Major | Bartender at Sidelines 🍺 | instagram- caitlyn_gannon | blue lives matter |,857,479,"Alloway, NJ",
8.25E+17,RT @AmericasVoice: Protesters in multiple US cities say #NoBanNoWall to Donald Trump. https://t.co/xBJYyKa7uH https://t.co/r9cRURxa60,170,0,Twitter for Android,1/27/2017 0:50,39825506,CourtneyPate,can u not,5/13/2009 20:24,2blessed2stress,130,113,teenworld,Pacific Time (US & Canada)
8.25E+17,"RT @MrDane1982: Welcome to Philly Donald Trump, welcome to the city of brotherly love, ....they reject racist sexist bigots who sexualize y…",214,0,Twitter Web Client,1/27/2017 0:50,15983306,shar76,"Sara Tonin, RN",8/25/2008 16:17,"Cardiac RN, Married, Mother of 3 Girls. Liberal, Democrat, Animal Advocate, Bibliophile #VoteYourVagina  #TheResistance #NotMyPresident **BLUE in a RED state**",9174,8784,"Podunk, Mississippi",Central Time (US & Canada)
8.25E+17,"RT @FoxNews: President Donald #Trump said the number of people on welfare is ""out of control"" during his speech at the GOP retreat in Phill…",1134,0,Twitter for Android,1/27/2017 0:50,596624306,MaggiMay88,JoAnne Whitworth,6/1/2012 17:00,"I am ME. I speak my mind. I'm loyal, truthful, honest and extremely patriotic. I don't see this country thru rose colored glasses. I love a spirited debate!",46,62,"Carson City, NV",
8.25E+17,RT @TheDemocrats: It's time for Donald Trump to stop thinking about his personal fortune and instead focus on helping American workers. htt…,502,0,Twitter Web Client,1/27/2017 0:50,2816440097,TruthTeamOne,Captain Truth,10/8/2014 19:03,"Small business owner. Musician. Progressive. Mostly tweet politics, some humor, science, music, cars. Trump is #NotMyPresident #TheResistance #DemForce",3618,3359,Reality,
8.25E+17,"RT @mviser: Will the 20 percent tax on goods from Mexico apply to the Donald J. Trump Signature Collection suits, made in Mexico? https://t…",2821,0,Twitter for iPhone,1/27/2017 0:50,2244086230,Manmore17,Manny [lll] 👑💥,12/26/2013 1:28,Bright Lights Big City 🗽 ₪ ø lll ·o. Echelon Paramore [lll] Rock EDM 🙌 Sara Sampaio liked 😍 7/17 Braves ⚾️🔜Tiesto 👑 🎉,399,1057,Mars ,Eastern Time (US & Canada)
8.25E+17,"RT @antoniodelotero: write ""Donald Trump"" in your language",682,0,Twitter for iPhone,1/27/2017 0:50,8.25E+17,peejhuncho,PJ,1/26/2017 21:49,,76,138,London/Birmingham,
8.25E+17,"RT @TheDemocrats: When Donald Trump talks about investigating voter fraud, he's really working to implement voter suppression: https://t.co…",732,0,Twitter for iPhone,1/27/2017 0:50,464012436,alhalrad,alexandrahalitsky,1/14/2012 18:52,,21,85,,
8.25E+17,"RT @abbylines14: It's 2017.... we can send people to the moon, 3D print organs &amp; Donald trump is the fucking president.. HOW DO WE NOT HAVE…",2,0,Twitter for iPhone,1/27/2017 0:50,440492041,GothTrouble,Scotty Keestna,12/19/2011 2:19,21. TU '17.,238,236,"your mom, probably",Atlantic Time (Canada)
8.25E+17,RT @PalmerReport: Donald Trump ordered National Park Service to lie about inauguration crowd size; it refused https://t.co/QloCgKUNJC,41,0,Twitter Web Client,1/27/2017 0:50,622499420,MeredithOzier,meredith ozier,6/30/2012 4:31,"woman, 3 dog owner, Southern born Vermonter, EMDR therapist, psychotherapist, yogini, gardener, feminist",92,242,Vermont,Eastern Time (US & Canada)
